958;3;VILLA MADERO
959;39;VILLA MOLL
960;26;VILLA NUMANCIA
961;18;VILLA OLGA
962;18;VILLA PRONSATO ,EST.CORONEL MALDONADO
963;64;VILLA SABOYA
964;64;VILLA SAUZE
965;58;VILLA SENA
966;18;VILLA SERRA
967;59;VILLALONGA
968;25;VILLANUEVA
969;100;VILLARS
970;49;VIÑA
971;129;VIRREYES ,EST.FACUNDO QUIROGA
972;83;VIVORATA
973;83;VIVORATA
974;133;VOLUNTAD
975;33;VUCETICH, JUAN ,AP.
976;52;WARNES
977;54;WILDE
978;34;YERBAS
979;103;YRAIZOZ
980;100;ZAMUDIO ,AP.
981;53;ZARATE
982;95;ZAVALIA
983;80;ZEBALLOS, ESTANISLAO SEVERO ,EST.
984;69;ZENTENA ,EST.
985;144;ZUBIAURRE
986;145;ADOLFO E. CARRANZA
987;146;AGUA DE LAS PALOMAS
988;147;ALBIGASTA
989;148;ALIJILAN
990;148;ALTA GRACIA
991;149;ALTO DE LA ESQUINA
992;146;ALUMBRERA
993;150;AMADORES
994;149;AMANA
995;146;AMANAO
996;148;AMPOLLA
997;149;ANCASTI
998;146;ANDALGALA
999;151;ANDALHUALA
1000;152;ANDALUCA
1001;153;ANJULI
1002;149;ANQUINCILA
1003;154;ANTAPOCA
1004;152;ANTINACO
1005;155;ANTOFAGASTA DE LA SIERRA
1006;156;AZAMPAY
1007;150;BALCOSNA
1008;148;BAÑADO DE OVANTA
1009;157;BANDA DE VARELA
1010;156;BELEN
1011;147;BELLA VISTA
1012;145;BREA
1013;145;CAPAYAN
1014;146;CAPILLITAS
1015;155;CARA CIENAGA
1016;145;CARRANZA, ADOLFO E.
1017;149;CASA ARMADA
1018;152;CERRO NEGRO
1019;147;CHAÑAR LAGUNA
1020;153;CHAÑARITOS
1021;146;CHAQUIAGO
1022;145;CHUMBICHA
1023;152;CIENAGUITA ,AP.
1024;158;COLLAGASTA
1025;159;COLPES
1026;145;CONCEPCION
1027;156;CONDOR HUASI
1028;145;CONETA
1029;152;COPACABANA
1030;148;CORTADERAS
1031;156;CULAMPAJA
1032;147;EL ALTO
1033;153;EL AYBAL
1034;145;EL BAÑADO
1035;153;EL BAVIANO
1036;160;EL BOLSON
1037;151;EL CAJON
1038;153;EL DIVISADERO
1039;153;EL JUMEAL
1040;145;EL MEDANO ,AP.KILOMETRO 99
1041;159;EL PAJONAL ,EST.POMAN
1042;154;EL PORTEZUELO
1043;152;EL PUESTO
1044;160;EL RODEO
1045;149;EL TACO
1046;153;ESQUIU
1047;152;FIAMBALA
1048;151;FUERTE QUEMADO
1049;147;GUAYAMBA
1050;156;HUALFIN
1051;154;HUAYCAMA
1052;145;HUILLAPIMA
1053;153;ICAÑO
1054;147;ILOGA
1055;155;INCAHUASI
1056;147;INFANZON
1057;149;IPIZCA
1058;159;JOYANGO
1059;145;KILOMETR0 62 ,EST.
1060;153;KILOMETRO 1017
1061;153;KILOMETRO 38 ,EMB.
1062;153;KILOMETRO 969 ,EMB.
1063;153;KILOMETRO 997
1064;157;LA AGUADA
1065;150;LA BAJADA
1066;156;LA CIENAGA
1067;152;LA CIENAGA
1068;153;LA DORADA
1069;153;LA GUARDIA
1070;151;LA HOYADA
1071;149;LA MAJADA
1072;150;LA MERCED
1073;153;LA PARADA
1074;160;LA PUERTA
1075;156;LA PUERTA DE SAN JOSE
1076;152;LA PUNTILLA
1077;152;LA RAMADITA
1078;150;LA VIÑA
1079;148;LAS CAÑAS
1080;156;LAS CUEVAS
1081;160;LAS JUNTAS
1082;156;LAS JUNTAS
1083;151;LAS MOJARRAS
1084;158;LAS PIRQUITAS
1085;153;LAS TEJAS
1086;156;LONDRES
1087;151;LORO HUASI
1088;154;LOS MORTEROS
1089;153;LOS SUNCHOS
1090;160;LOS VARELA
1091;148;MANANTIALES
1092;154;MARENGO
1093;152;MEDANITOS
1094;145;MIRAFLORES
1095;150;MONTE POTRERO
1096;159;MUTQUIN
1097;152;NACIMIENTO
1098;156;NACIMIENTOS DE ABAJO
1099;156;NACIMIENTOS DE ARRIBA
1100;147;OJO DE AGUA
1101;151;OVEJERIA
1102;152;PALO BLANCO
1103;150;PALO LABRADO
1104;156;PIEDRA LARGA
1105;159;POMAN
1106;158;POMANCILLO
1107;146;PUCARA
1108;156;PUERTA DE CORRAL QUEMADO
1109;151;PUNTA DE BALASTO
1110;153;QUIROS
1111;153;RAMBLONES
1112;153;RECREO
1113;159;RINCON
1114;149;RIO CHICO
1115;152;RIO COLORADO
1116;153;RIO DE LA DORADA
1117;146;RODEO GRANDE
1118;159;ROSARIO DE COLANA
1119;152;SALADO
1120;158;SAN ANTONIO
1121;150;SAN ANTONIO
1122;153;SAN ANTONIO ,EST.SAN A.DE LA PAZ
1123;157;SAN FDO.DEL VALLE DE CATAMARCA ,EST.
1124;156;SAN FERNANDO
1125;154;SAN ISIDRO
1126;153;SAN JOSE
1127;158;SAN JOSE
1128;152;SAN JOSE
1129;151;SAN JOSE
1130;145;SAN MARTIN
1131;153;SAN MIGUEL
1132;159;SAN MIGUEL
1133;154;SANTA CRUZ
1134;153;SANTA LUCIA
1135;151;SANTA MARIA
1136;154;SANTA ROSA
1137;152;SANTA ROSA
1138;159;SAUJIL
1139;152;SAUJIL
1140;159;SIJAN
1141;145;SISIHUASI
1142;154;SUMALAO
1143;148;SUMAMPA
1144;156;TALAMAYO
1145;147;TAPSO
1146;152;TATON
1147;145;TELARITOS
1148;152;TINOGASTA
1149;145;TIPAN
1150;151;TORO YACO
1151;157;TRES PUENTES
1152;147;VILISMAN
1153;157;VILLA CUBAS
1154;154;VILLA DOLORES
1155;156;VILLA GIL
1156;149;YERBA BUENA
1157;150;YOCAN
1158;161;AVIA TERAI
1159;162;BARRANQUERAS
1160;162;BASAIL
1161;163;BENITEZ
1162;164;CABEZA DE TIGRE
1163;162;CACUI ,EST
1164;161;CAMPO LARGO
1165;165;CAPITAN SOLARI
1166;166;CASTELLI ,EST.COLONIA J.J.CASTELLI
1167;167;CHARADAI
1168;168;CHARATA
1169;164;CHOROTIS
1170;169;CIERVO PETISO
1171;170;COLONIA AGRICOLA ABORIGEN CHACO
1172;162;COLONIA BARANDA
1173;171;COLONIA BRAVO
1174;164;COLONIA CABEZA DE TIGRE
1175;172;COLONIA CERVEZA HELADA
1176;173;COLONIA EL PARAISAL
1177;165;COLONIA ELISA
1178;165;COLONIA ELISA
1179;161;COLONIA JOSE MARMOL
1180;174;COLONIA JUAN JOSE PASO
1181;166;COLONIA LA FLORIDA GRANDE
1182;170;COLONIA LA TAMBORA
1183;161;COLONIA MARIANO SARRATEA
1184;175;COLONIA POPULAR
1185;176;COLONIA VELAZ
1186;165;COLONIAS UNIDAS
1187;177;CONCEPCION DEL BERMEJO
1188;178;CORONEL DU GRATY
1189;179;CORZUELA
1190;167;COTE-LAI
1191;166;EL ESPINILLO
1192;180;EL PERDIDO
1193;166;EL PINTADO
1194;162;FONTANA
1195;175;FORTIN CARDOSO
1196;166;FUERTE ESPERANZA
1197;171;GANCEDO
1198;171;GENERAL CAPDEVILA
1199;175;GENERAL DONOVAN
1200;169;GENERAL JOSE DE SAN MARTIN ,EST.ZAPALLAR
1201;175;GENERAL OBLIGADO
1202;171;GENERAL PINEDO
1203;176;GENERAL VEDIA
1204;172;GIRASOL ,EMB.
1205;167;HAUMONIA
1206;171;HERMOSO CAMPO
1207;167;HORQUILLA
1208;165;INGENIERO BARBET
1209;171;ITIN
1210;175;KILOMETR0 501 ,AP.
1211;165;KILOMETRO 22 ,EMB.
1212;165;KILOMETRO 29 ,EMB.
1213;165;KILOMETRO 34 ,EMB.
1214;165;KILOMETRO 39 ,EMB.
1215;169;KILOMETRO 42 ,EMB.
1216;167;KILOMETRO 443 ,EMB.
1217;167;KILOMETRO 474 ,EMB.
1218;169;KILOMETRO 48 ,EMB.
1219;181;KILOMETRO 518 ,DV.
1220;182;KILOMETRO 520 ,EMB.
1221;181;KILOMETRO 522 ,DV.
1222;182;KILOMETRO 53 ,AP.
1223;183;KILOMETRO 59 ,EMB.
1224;164;KILOMETRO 596 ,DV.
1225;165;KILOMETRO 602 ,AP.
1226;169;KILOMETRO 75
1227;184;KILOMETRO 841 ,EMB.
1228;184;KILOMETRO 855 ,EMB.
1229;184;KILOMETRO 884 ,EMB.
1230;173;LA CHIQUITA ,EMB.
1231;185;LA CLOTILDE
1232;169;LA EDUVIGIS
1233;181;LA ESCONDIDA
1234;181;LA ESCONDIDA ,EMB.
1235;166;LA FIDELIDAD
1236;176;LA LEONESA
1237;165;LA PASTORIL ,DV.
1238;167;LA SABANA
1239;185;LA TIGRA
1240;181;LA VERDE
1241;167;LA VICUÑA
1242;175;LAGUNA BLANCA
1243;180;LAGUNA LIMPIA
1244;181;LAPACHITO
1245;186;LAS BREÑAS
1246;165;LAS GARCITAS
1247;166;LAS HACHERAS
1248;176;LAS PALMAS
1249;171;LAS VIBORAS
1250;180;LOMA FLORIDA
1251;177;LOS FRENTONES
1252;162;LOS PALMARES
1253;171;LOS QUEBRACHITOS
1254;170;MACHAGAI
1255;181;MAKALLE
1256;166;MANANTIALES
1257;166;MIRAFLORES
1258;170;NAPALPI
1259;161;NAPENAY
1260;166;NUEVA POBLACION
1261;166;NUEVA POMPEYA
1262;166;PALO MARCADO
1263;169;PAMPA ALMIRON
1264;184;PAMPA CABA ÑARO
1265;186;PAMPA DEL CIELO
1266;169;PAMPA DEL INDIO
1267;177;PAMPA DEL INFIERNO
1268;184;PAMPA FLORIDA
1269;177;PAMPA GUANACO
1270;186;POZO DEL INDIO ,DV.
1271;177;POZO HONDO
1272;187;PRESIDENCIA ROCA
1273;172;PRESIDENCIA ROQUE SAENZ PEÑA
1274;176;PUERTO BERMEJO
1275;176;PUERTO LAS PALMAS
1276;175;PUERTO TIROL
1277;162;PUERTO VILELAS
1278;173;QUITILIPI
1279;162;RESISTENCIA
1280;177;RIO MUERTO
1281;167;RIO TAPENAGA
1282;182;SAMUHU
1283;185;SAN BERNARDO
1284;166;SAN JUANCITO
1285;164;SANTA SYLVINA
1286;169;SELVAS DEL RIO DE ORO
1287;166;SIMBOLAR
1288;177;TACO POZO
1289;168;TRES ESTACAS
1290;184;TRES ISLETAS
1291;164;TRES MOJONES
1292;166;TUNALES
1293;174;URIEN, ENRIQUE
1294;164;VENADOS GRANDES,EMB.
1295;174;VILLA ANGELA
1296;182;VILLA BERTHET
1297;176;YATAY
1298;166;ZAPARINQUI
1299;164;ZUBERBUHLER
1300;188;ALDEA
1301;188;ALDEA APELEG
1302;189;ALTO DE LAS PLUMAS
1303;188;ALTO RIO MAYO
1304;188;ALTO RIO SENGUERR
1305;188;APELEG
1306;190;ASTRA
1307;190;BAHIA BUSTAMANTE
1308;191;BOCA DE LA ZANJA
1309;192;BUEN PASTO
1310;193;BUENOS AIRES CHICO
1311;194;CABO RASO
1312;190;CALETA CORDOBA
1313;194;CAMARONES
1314;190;CAMPAMENTO I
1315;191;CAMPAMENTO VILLEGAS ,EST.
1316;190;CAMPO ESCALANTE ,AP.
1317;191;CAÑADON IGLESIAS
1318;192;CAÑADON LAGARTO ,EMB.
1319;195;CANQUEL
1320;190;CERRO DRAGON
1321;196;CHASICO
1322;193;CHOLILA
1323;197;COLAN CONHUE
1324;198;COLELACHE
1325;192;COLHUE HUAPI
1326;190;COMODORO RIVADAVIA
1327;190;DIADEMA ARGENTINA
1328;191;DIQUE FLORENTINO AMEGHINO
1329;188;DOCTOR RICARDO ROJAS
1330;191;DOLAVON
1331;199;EL CORCOVADO
1332;193;EL MAITEN
1333;193;EL MAYOCO
1334;189;EL MIRASOL
1335;200;EL MOLLE
1336;195;EL PAJARITO
1337;195;EL SOMBRERO
1338;190;EL TORDILLO
1339;193;EPUYEN
1340;190;ESCALANTE
1341;199;ESQUEL
1342;188;FACUNDO
1343;191;GAIMAN
1344;196;GAN GAN
1345;194;GARAYALDE
1346;198;GASTRE
1347;190;GENERAL MOSCONI
1348;200;GOBERNADOR COSTA
1349;193;GUALJAINA
1350;192;HERMITTE, ENRIQUE ,AP.
1351;190;HOLDICH
1352;193;HOYO DE EPUYEN
1353;193;INGENIERO BRUNO J.THOMAE ,AP.
1354;191;KILOMETR0 81 ,AP.
1355;190;KILOMETRO 11
1356;191;KILOMETRO 141
1357;191;KILOMETRO 161
1358;192;KILOMETRO 191 ,AP.
1359;189;KILOMETRO 192
1360;201;KILOMETRO 35
1361;201;KILOMETRO 78 ,AP.
1362;201;KILOMETRO 82 ,AP.
1363;201;KILOMETRO 87 ,AP.
1364;191;KILOMETRO 95 ,AP.
1365;188;LAGO BLANCO
1366;193;LAGO PUELO
1367;200;LAGO VINTTER
1368;189;LAGUNA GRANDE ,EMB.
1369;197;LANGUIÑEO
1370;189;LAS CHAPAS
1371;189;LAS PLUMAS
1372;192;LAS PULGAS
1373;193;LELEQUE
1374;193;LEPA
1375;199;LOS CIPRESES
1376;194;MALASPINA
1377;190;MANANTIALES BERH
1378;200;NUEVA LUBECKA
1379;190;PAMPA DEL CASTILLO
1380;195;PASO DE INDIOS
1381;188;PASTOS BLANCOS
1382;190;PETROQUIMICA ,EST.COMFERPET
1383;190;PICO DE SALAMANCA
1384;201;PLAYA UNION
1385;202;PUERTO MADRYN
1386;202;PUERTO PIRAMIDE
1387;201;PUERTO RAWSON
1388;190;PUERTO VISSER
1389;202;PUNTA DELGADA
1390;200;PUTRACHOIQUE
1391;190;RADA TILLY
1392;201;RAWSON
1393;188;RIO MAYO
1394;200;RIO PICO
1395;198;SACANANA
1396;200;SAN MARTIN, JOSE DE
1397;192;SARMIENTO
1398;196;SIERRA CHATA
1399;195;SIERRA NEVADA
1400;196;TALAGAPA
1401;197;TECKA
1402;196;TELSEN
1403;201;TRELEW
1404;199;TREVELIN
1405;194;UZCUDUM
1406;203;ACHIRAS
1407;203;ADELIA MARIA
1408;204;AGUA DE LAS PIEDRAS
1409;205;AGUA DE ORO
1410;206;AGUA DEL TALA
1411;206;AGUAS DE RAMON
1412;207;AGUILA BLANCA
1413;203;ALCIRA ,EST.GIGENA
1414;208;ALEJANDRO ROCA ,EST. ALEJANDRO.
1415;209;ALEJO LEDESMA
1416;210;ALICIA
1417;211;ALMAFUERTE
1418;203;ALPA CORRAL
1419;212;ALTA CORDOBA
1420;213;ALTA CORDOBA ,EST.
1421;214;ALTA GRACIA
1422;215;ALTAUTINA
1423;216;ALTO ALEGRE
1424;217;ALTO DEL TALA
1425;204;ALTO FRESCO
1426;207;ALTO SAN PEDRO
1427;210;ALTOS DE CHIPION
1428;218;AMBOY
1429;215;AMBUL
1430;216;ANA ZUMARAN
1431;219;ARBOL BLANCO
1432;213;ARGUELLO
1433;209;ARIAS
1434;210;ARROYITO
1435;220;ARROYO ALGODON
1436;220;ARROYO CABRAL
1437;205;ASCOCHINGA
1438;208;ASSUNTA
1439;221;ATAHONA
1440;218;ATOS PAMPA
1441;220;AUSONIA
1442;219;AVELLANEDA
1443;214;BAJO CHICO
1444;215;BALDE DE LA MORA
1445;216;BALLESTEROS
1446;216;BALLESTEROS SUR
1447;210;BALNEARIA
1448;222;BAÑADO DE SOTO
1449;204;BARRANCA YACO
1450;208;BARRETO
1451;213;BARRIO FLORES ,EMB.
1452;216;BELL VILLE
1453;208;BENGOLEA
1454;216;BENJAMIN GOULD
1455;203;BERROTARAN
1456;207;BIALET MASSE
1457;205;BLAS DE ROSALES
1458;203;BOCA DEL TIGRE
1459;214;BOUWER
1460;210;BRINKMANN
1461;223;BUCHARDO ,EST.HIPOLITO BOUCHARD
1462;207;BUEN RETIRO ,AP.EL VADO
1463;214;BUENA VISTA
1464;221;BUEY MUERTO
1465;203;BULNES
1466;224;BURMEISTER
1467;205;CABANA
1468;225;CACHI YACO
1469;222;CACHIYUYO
1470;226;CALCHIN
1471;218;CALMAYO
1472;209;CAMILO ALDAO
1473;225;CAMINIAGA
1474;212;CAMPO GRANDE
1475;218;CAÑADA DE ALVAREZ
1476;204;CAÑADA DE JUME
1477;204;CAÑADA DE LUQUE
1478;221;CAÑADA DE MACHADO
1479;219;CAÑADA DE RIO PINTO
1480;217;CAÑADA DE SALAS
1481;207;CAÑADA DEL CORO
1482;221;CAÑADA HONDA
1483;216;CANALS
1484;222;CANDELARIA
1485;212;CANDELARIA NORTE
1486;204;CANDELARIA SUD
1487;205;CANDONGA
1488;205;CANTERAS EL SAUCE ,EST.EMP.
1489;222;CANTERAS QUILPO
1490;221;CAPILLA DE LA SAGRADA FAMILIA
1491;221;CAPILLA DE LOS REMEDIOS
1492;204;CAPILLA DE SITON
1493;226;CAPILLA DEL CARMEN
1494;207;CAPILLA DEL MONTE
1495;209;CAPITAN GENERAL BERNARDO O HIGGINS
1496;216;CARCANO, RAMON J.
1497;208;CARNERILLO
1498;203;CAROLINA
1499;205;CAROYA
1500;226;CARRILOBO
1501;205;CASA BAMBA
1502;207;CASA GRANDE
1503;216;CASERIO LA LONJA
1504;214;CASSAFOUSTH
1505;209;CASTRO URDIALES
1506;207;CAVALANGO
1507;209;CAVANAGH
1508;220;CAYUQUEO
1509;227;CERRO COLORADO
1510;203;CHAJAN
1511;221;CHALACEA
1512;221;CHALACEA CENTRO
1513;217;CHAMICO
1514;212;CHAÑAR VIEJO
1515;203;CHAÑARITOS
1516;217;CHANCANI
1517;207;CHARBONIER
1518;208;CHARRAS
1519;220;CHAZON
1520;216;CHILIBROSTE
1521;228;CHUCHIRAS
1522;203;CHUCUL
1523;219;CHUÑA
1524;225;CHUÑA HUASI
1525;227;CHURQUI CAÑADA
1526;215;CIENAGA DE ALLENDE
1527;206;CIENAGA DE BRITOS
1528;206;CIENAGA DEL CORO
1529;216;CINTRA
1530;226;COLAZO
1531;210;COLONIA 10 DE JULIO
1532;211;COLONIA ALMADA
1533;211;COLONIA ALMADA
1534;210;COLONIA ANITA
1535;210;COLONIA ANITA
1536;216;COLONIA BISMARCK
1537;216;COLONIA BREMEN
1538;205;COLONIA CAROYA
1539;210;COLONIA COYUNDA
1540;203;COLONIA EL CARMEN
1541;210;COLONIA LA TORDILLA
1542;221;COLONIA LAS CUATRO ESQUINAS
1543;212;COLONIA MACKINLAY
1544;210;COLONIA MALBERTINA ,EMB.KILOMETRO 531
1545;210;COLONIA MARINA
1546;210;COLONIA PROSPERIDAD
1547;205;COLONIA RIO CHICO
1548;210;COLONIA SAN BARTOLOME
1549;210;COLONIA SAN PEDRO
1550;210;COLONIA SAN RAFAEL
1551;216;COLONIA SANTA MARIA
1552;210;COLONIA SANTA MARIA
1553;205;COLONIA TIROLESA ,EST.
1554;209;COLONIA VEINTICINCO
1555;226;COLONIA VIDELA
1556;210;COLONIA VIGNAUD
1557;210;COLONIA WALTELINA
1558;228;CONLARA
1559;219;COPACABANA
1560;213;CORDOBA
1561;203;CORONEL BAIGORRIA
1562;203;CORONEL MOLDES
1563;213;CORONEL OLMEDO
1564;227;CORRAL DE BARRANCA
1565;209;CORRAL DE BUSTOS
1566;216;CORRAL DEL BAJO
1567;211;CORRALITO
1568;210;CORTES, JERONIMO
1569;214;COSME
1570;207;COSQUIN
1571;226;COSTA SACATE
1572;210;COTAGAITA
1573;211;CRAIK, JAMES
1574;209;CRUZ ALTA
1575;207;CRUZ CHICA
1576;222;CRUZ DE CAÑA
1577;222;CRUZ DEL EJE ,EST.NORTE
1578;204;CRUZ DEL QUEMADO
1579;207;CRUZ GRANDE
1580;219;CRUZ MOJADA
1581;216;CUATRO CAMINOS
1582;203;CUATRO VIENTOS
1583;207;CUCHI CORRAL
1584;207;CUEVA DE INDIOS
1585;207;CUEVA DE LOS PAJARITOS
1586;229;CURAPALIGUE
1587;214;DE LA QUINTANA, JOSE
1588;224;DE LA SERNA
1589;219;DEAN FUNES
1590;224;DEL CAMPILLO
1591;214;DESPEÑADEROS ,EST.DR.LUCAS A.DE OLMOS
1592;210;DEVOTO
1593;205;DIQUE SAN ROQUE
1594;204;DOCTOR NICASIO SALAS OROÑO
1595;207;DOLORES
1596;205;DUMESNIL
1597;210;EL ARAÑADO
1598;217;EL BAÑADO
1599;227;EL BAÑADO
1600;222;EL BRETE
1601;215;EL CADILLO
1602;218;EL CANO
1603;206;EL CHACHO
1604;221;EL CRISPIN
1605;205;EL DIQUECITO ,AP.
1606;207;EL DURAZNO
1607;227;EL DURAZNO
1608;215;EL FARO
1609;216;EL FLORENTINO
1610;210;EL FORTIN
1611;210;EL FUERTECITO
1612;213;EL GATEADO
1613;205;EL MANZANO
1614;215;EL MIRADOR
1615;224;EL PAMPERO
1616;205;EL PAYADOR ,AP.
1617;222;EL PERCHEL
1618;227;EL PERCHEL
1619;215;EL PONIENTE
1620;215;EL PORTEZUELO
1621;221;EL QUEBRACHO
1622;219;EL QUEBRACHO
1623;208;EL RASTREADOR
1624;207;EL RETIRO
1625;207;EL ROSARIO
1626;205;EL SAUCE
1627;221;EL SUNCHO
1628;203;EL TAMBO
1629;210;EL TIO
1630;221;EL TOSTADO
1631;227;EL TUSCAL
1632;227;EL VENCE
1633;205;EL ZAINO ,AP.
1634;207;EL ZAPATO
1635;212;ELCANO, SEBASTIAN
1636;203;ELENA
1637;218;EMBALSE MINISTRO JUAN PISTARINI
1638;212;ENCRUCIJADAS
1639;216;ESCALANTE, WENCESLAO
1640;213;ESCUELA PARACAIDISTAS ,AP.
1641;203;ESPINILLO
1642;217;ESQUINA
1643;206;ESTANCIA DE GUADALUPE
1644;220;ETRURIA
1645;214;FALDA DEL CARMEN
1646;213;FERREYRA
1647;209;FLORA
1648;203;FRAGUEIRO
1649;229;FRAY CAYETANO RODRIGUEZ
1650;210;FREYRE
1651;207;FUNES, DOMINGO ,AP.
1652;208;FUNES, PEDRO E.
1653;214;GARCIA, RAFAEL
1654;229;GAVILAN ,EST.
1655;209;GENERAL BALDISSERA
1656;208;GENERAL CABRERA
1657;208;GENERAL DEHEZA
1658;211;GENERAL FOTHERINGHAM
1659;230;GENERAL LEVALLE
1660;205;GENERAL ORTIZ DE OCAMPO ,AP.
1661;205;GENERAL PAZ
1662;209;GENERAL ROCA
1663;203;GENERAL SOLER
1664;231;GIGENA ESTACION
1665;216;GOULD, BENJAMIN
1666;222;GUANACO MUERTO
1667;230;GUARDIA VIEJA
1668;206;GUASAPAMPA
1669;209;GUATIMOZIN
1670;213;GUIÑAZU
1671;212;GUTEMBERG
1672;211;HERNANDO
1673;208;HUANCHILLA
1674;219;HUASCHA
1675;207;HUERTA GRANDE
1676;224;HUINCA RENANCO
1677;216;IDIAZABAL
1678;222;IGLESIA VIEJA
1679;226;IMPIRA
1680;224;INGENIERO MALMEN
1681;209;INRIVILLE
1682;219;ISCHILIN
1683;219;ISCHILIN VIEJO
1684;227;ISLA DE SAN ANTONIO
1685;209;ISLA VERDE
1686;224;ITALO
1687;210;JEANMAIRE
1688;205;JESUS MARIA
1689;205;JUAREZ CELMAN
1690;209;JUAREZ, MARCOS
1691;213;KILOMETRO 1,5 AP.
1692;203;KILOMETRO 136 ,EMP.
1693;205;KILOMETRO 16
1694;205;KILOMETRO 16
1695;221;KILOMETRO 182 ,DV.
1696;214;KILOMETRO 23
1697;205;KILOMETRO 23
1698;205;KILOMETRO 25
1699;221;KILOMETRO 271 ,AP.
1700;221;KILOMETRO 316 ,AP.
1701;204;KILOMETRO 394 ,AP.
1702;209;KILOMETRO 466 ,DV.
1703;219;KILOMETRO 480 ,AP.
1704;222;KILOMETRO 541 ,AP.
1705;220;KILOMETRO 563 ,DV.
1706;209;KILOMETRO 57 ,EST.EMB.
1707;207;KILOMETRO 579 ,AP.
1708;210;KILOMETRO 581 ,EMB.
1709;207;KILOMETRO 608 ,AP.
1710;210;KILOMETRO 618 ,DV.
1711;206;KILOMETRO 636 ,DV.
1712;206;KILOMETRO 651 ,DV.
1713;214;KILOMETRO 679
1714;221;KILOMETRO 691 ,DV.
1715;213;KILOMETRO 7
1716;213;KILOMETRO 730 ,AP.
1717;205;KILOMETRO 745
1718;219;KILOMETRO 859 ,AP.
1719;219;KILOMETRO 865 ,AP.
1720;219;KILOMETRO 881 ,EMB.
1721;214;KILOMETRO 9
1722;227;KILOMETRO 907 ,EST.
1723;227;KILOMETRO 931
1724;203;LA AGUADA
1725;206;LA ARGENTINA
1726;206;LA BISMUTINA
1727;221;LA BUENA PARADA ,EST.COMECHINGONES
1728;205;LA CALERA
1729;212;LA CAÑADA
1730;227;LA CAÑADA
1731;208;LA CARLOTA
1732;203;LA CAUTIVA
1733;210;LA CORTADERA
1734;218;LA CRUZ
1735;207;LA CUESTA
1736;207;LA CUMBRE
1737;227;LA ESPERANZA
1738;203;LA ESQUINA
1739;214;LA ESTANCIA
1740;207;LA FALDA
1741;210;LA FRANCIA
1742;203;LA GILDA
1743;205;LA GRANJA
1744;220;LA HERRADURA
1745;222;LA HIGUERA
1746;219;LA JUANITA
1747;220;LA LAGUNA
1748;227;LA MAJADILLA
1749;217;LA MUDANA
1750;224;LA NACIONAL
1751;220;LA PALESTINA
1752;204;LA PAMPA
1753;210;LA PAQUITA ,EST.PRESIDENTE F.ALCORTA
1754;221;LA PARA
1755;217;LA PATRIA
1756;228;LA PAZ
1757;224;LA PENCA
1758;206;LA PLAYA
1759;220;LA PLAYOSA
1760;228;LA POBLACION
1761;221;LA POSTA
1762;205;LA PUERTA
1763;221;LA PUERTA
1764;228;LA RAMADA
1765;210;LA REPRESA
1766;212;LA RINCONADA
1767;214;LA SERRANITA
1768;217;LA TABLADA
1769;213;LA TABLADA ,AP.
1770;216;LA TIGRA
1771;207;LA TOMA
1772;227;LA TOMA
1773;216;LABORDE
1774;229;LABOULAYE
1775;229;LAGUNA DEL MONTE
1776;212;LAGUNA DEL SUNCHO
1777;226;LAGUNA LARGA
1778;203;LAGUNA OSCURA
1779;226;LAGUNILLA
1780;224;LARSEN
1781;203;LAS ACEQUIAS
1782;227;LAS ARRIAS
1783;221;LAS AVERIAS
1784;218;LAS BAJADAS
1785;215;LAS CALLES
1786;203;LAS CAÑITAS
1787;205;LAS CHACRAS
1788;217;LAS CHACRAS
1789;207;LAS CHACRAS
1790;232;LAS CHACRAS
1791;215;LAS ENSENADAS
1792;203;LAS GAMAS
1793;203;LAS HIGUERAS
1794;211;LAS ISLETILLAS
1795;226;LAS JUNTURAS
1796;220;LAS MOJARRAS
1797;233;LAS MOSTAZAS
1798;212;LAS MOSTAZAS
1799;217;LAS PALMAS
1800;203;LAS PEÑAS
1801;204;LAS PEÑAS
1802;211;LAS PERDICES
1803;215;LAS RABONAS
1804;221;LAS SALADAS
1805;203;LAS TAPIAS
1806;228;LAS TAPIAS
1807;215;LAS TOSCAS
1808;219;LAS TOSCAS
1809;210;LAS VARAS
1810;210;LAS VARILLAS
1811;203;LAS VERTIENTES
1812;210;LASPIUR, SATURNINO M.
1813;224;LECUEDER
1814;209;LEDESMA, ALEJO
1815;230;LEGUIZAMON
1816;209;LEONES
1817;227;LOA ALAMOS
1818;212;LOA ALGARROBOS
1819;205;LOMAS DE SAN JOSE
1820;224;LOS ALFALFARES
1821;205;LOS ALTOS
1822;219;LOS CADILLOS
1823;215;LOS CALLEJONES
1824;228;LOS CERRILLOS
1825;212;LOS CERRILLOS
1826;204;LOS CHAÑARES
1827;226;LOS CHAÑARITOS
1828;208;LOS CISNES
1829;207;LOS COCOS
1830;204;LOS COMETIERRA
1831;218;LOS CONDORES
1832;207;LOS GIGANTES
1833;228;LOS HORNILLOS
1834;212;LOS HOYOS
1835;203;LOS JAGUELES
1836;228;LOS MANANTIALES
1837;217;LOS MEDANITOS
1838;204;LOS MISTOLES
1839;218;LOS MOLINOS
1840;228;LOS MOLLES
1841;205;LOS MOLLES
1842;206;LOS MORTERITOS
1843;212;LOS PORONGOS
1844;219;LOS POZOS ,AP.KILOMETRO 827
1845;217;LOS QUEBRACHITOS
