[-26.0741780000,-65.3494720000],
[-26.0793050000,-65.3596550000],
[-26.0826620000,-65.3657140000],
[-26.0887070000,-65.3755090000],
[-26.0915390000,-65.3856450000],
[-26.0951870000,-65.3923200000],
[-26.0961150000,-65.3940200000],
[-26.0983820000,-65.4097500000],
[-26.0988100000,-65.4126860000],
[-26.1045140000,-65.4195030000],
[-26.1046780000,-65.4196950000],
[-26.1096900000,-65.4296070000],
[-26.1095200000,-65.4345340000],
[-26.1092610000,-65.4421060000],
[-26.1074990000,-65.4582690000],
[-26.1054660000,-65.4673760000],
[-26.1045250000,-65.4715990000],
[-26.0981590000,-65.4831830000],
[-26.0926000000,-65.4912520000],
[-26.0898950000,-65.5022880000],
[-26.0905830000,-65.5094870000],
[-26.0910650000,-65.5145580000],
[-26.0914130000,-65.5213290000],
[-26.0904890000,-65.5285750000],
[-26.0896450000,-65.5329260000],
[-26.0882250000,-65.5402610000],
[-26.0888400000,-65.5422280000],
[-26.0920450000,-65.5524610000],
[-26.0945470000,-65.5589740000],
[-26.0968850000,-65.5650600000],
[-26.1046800000,-65.5730010000],
[-26.1087150000,-65.5791970000],
[-26.1099860000,-65.5816670000],
[-26.1144970000,-65.5904290000],
[-26.1212120000,-65.5872460000],
[-26.1221890000,-65.5910500000],
[-26.1235850000,-65.5964870000],
[-26.1248250000,-65.6042860000],
[-26.1222980000,-65.6177530000],
[-26.1215530000,-65.6192370000],
[-26.1177770000,-65.6267180000],
[-26.1169280000,-65.6425150000],
[-26.1171290000,-65.6469310000],
[-26.1177480000,-65.6606740000],
[-26.1177440000,-65.6609020000],
[-26.1176820000,-65.6690530000],
[-26.1176350000,-65.6742990000],
[-26.1250440000,-65.6773880000],
[-26.1341850000,-65.6805260000],
[-26.1376920000,-65.6825940000],
[-26.1422560000,-65.6852890000],
[-26.1536130000,-65.6865630000],
[-26.1629240000,-65.6848080000],
[-26.1675610000,-65.6839360000],
[-26.1818980000,-65.6853870000],
[-26.1948140000,-65.6895070000],
[-26.2067790000,-65.6967600000],
[-26.2085690000,-65.6978380000],
[-26.2214070000,-65.6995290000],
[-26.2226710000,-65.6994700000],
[-26.2269300000,-65.6992670000],
[-26.2315130000,-65.6960170000],
[-26.2315900000,-65.6959570000],
[-26.2346090000,-65.6938200000],
[-26.2366560000,-65.6928410000],
[-26.2394780000,-65.6914980000],
[-26.2456790000,-65.6918890000],
[-26.2527640000,-65.7002210000],
[-26.2571090000,-65.7018390000],
[-26.2632170000,-65.7007020000],
[-26.2687320000,-65.7008180000],
[-26.2731030000,-65.7018560000],
[-26.2752520000,-65.7023760000],
[-26.2813390000,-65.7087680000],
[-26.2845890000,-65.7134330000],
[-26.2917840000,-65.7095010000],
[-26.2933600000,-65.7081250000],
[-26.2934420000,-65.7080550000],
[-26.2980910000,-65.7040200000],
[-26.3023250000,-65.7046280000],
[-26.3057250000,-65.7076360000],
[-26.3123050000,-65.7122510000],
[-26.3207500000,-65.7152470000],
[-26.3241130000,-65.7136670000],
[-26.3330240000,-65.7060420000],
[-26.3390960000,-65.7049280000],
[-26.3459520000,-65.7072470000],
[-26.3558710000,-65.7117150000],
[-26.3536040000,-65.7152800000],
[-26.3355390000,-65.7624380000],
[-26.3292560000,-65.7788320000],
[-26.3252820000,-65.7889930000],
[-26.3074170000,-65.8346810000],
[-26.3069400000,-65.8360160000],
[-26.2973370000,-65.8628540000],
[-26.2921340000,-65.8773840000],
[-26.2802800000,-65.9104580000],
[-26.2752520000,-65.9245040000],
[-26.2703120000,-65.9371280000],
[-26.2621870000,-65.9579170000],
[-26.2519300000,-65.9841140000],
[-26.2506940000,-65.9872670000],
[-26.2410410000,-66.0103280000],
[-26.2309050000,-66.0345360000],
[-26.2340890000,-66.0417700000],
[-26.2302160000,-66.0456340000],
[-26.2284350000,-66.0543980000],
[-26.2282720000,-66.0560920000],
[-26.2275560000,-66.0636990000],
[-26.2240220000,-66.0731870000],
[-26.2187370000,-66.0824250000],
[-26.2174720000,-66.0846430000],
[-26.2266420000,-66.0857600000],
[-26.2344490000,-66.0862190000],
[-26.2437580000,-66.0804510000],
[-26.2543550000,-66.0791890000],
[-26.2595350000,-66.0810520000],
[-26.2619980000,-66.0819370000],
[-26.2681820000,-66.0943530000],
[-26.2703560000,-66.0970950000],
[-26.2762440000,-66.1045240000],
[-26.2894580000,-66.1044710000],
[-26.3068430000,-66.1031290000],
[-26.3207980000,-66.1021650000],
[-26.3231810000,-66.1020120000],
[-26.3379390000,-66.0998190000],
[-26.3393110000,-66.1000850000],
[-26.3501860000,-66.1021860000],
[-26.3640530000,-66.1095550000],
[-26.3747530000,-66.1144450000],
[-26.3864170000,-66.1119260000],
[-26.3892260000,-66.1093030000],
[-26.3948530000,-66.1040770000],
[-26.3953420000,-66.1134250000],
[-26.3958180000,-66.1166080000],
[-26.3977650000,-66.1298590000],
[-26.3989380000,-66.1397370000],
[-26.4036750000,-66.1495780000],
[-26.4198160000,-66.1469240000],
[-26.4257570000,-66.1453730000],
[-26.4403820000,-66.1415670000],
[-26.4419850000,-66.1452030000],
[-26.4433450000,-66.1482930000],
[-26.4485190000,-66.1538040000],
[-26.4567010000,-66.1579790000],
[-26.4635500000,-66.1597230000],
[-26.4678990000,-66.1608290000],
[-26.4751240000,-66.1562890000],
[-26.4842330000,-66.1545990000],
[-26.4890370000,-66.1522860000],
[-26.4913220000,-66.1511930000],
[-26.4966010000,-66.1513350000],
[-26.4999800000,-66.1526610000],
[-26.5060650000,-66.1550370000],
[-26.5069040000,-66.1552860000],
[-26.5174790000,-66.1584050000],
[-26.5276350000,-66.1563600000],
[-26.5526800000,-66.1566270000],
[-26.5599000000,-66.1569560000],
[-26.5717410000,-66.1574990000],
[-26.5782100000,-66.1599120000],
[-26.5869070000,-66.1631610000],
[-26.5944280000,-66.1605290000],
[-26.6039930000,-66.1538630000],
[-26.6059180000,-66.1513360000],
[-26.6095420000,-66.1465690000],
[-26.6114650000,-66.1282190000],
[-26.6119380000,-66.1237310000],
[-26.6124110000,-66.1192340000],
[-26.6125740000,-66.1075160000],
[-26.6128960000,-66.0845230000],
[-26.6133070000,-66.0763500000],
[-26.6140540000,-66.0614920000],
[-26.6194630000,-66.0553450000],
[-26.6213780000,-66.0509430000],
[-26.6232030000,-66.0467360000],
[-26.6311220000,-66.0332620000],
[-26.6318890000,-66.0319490000],
[-26.6403580000,-66.0165300000],
[-26.6483640000,-66.0010940000],
[-26.6537300000,-65.9936530000],
[-26.6593560000,-65.9858580000],
[-26.6610260000,-65.9840670000],
[-26.6722610000,-65.9720680000],
[-26.6746020000,-65.9698150000],
[-26.6888900000,-65.9560590000],
[-26.7014200000,-65.9382880000],
[-26.7051490000,-65.9321760000],
[-26.7094820000,-65.9250690000],
[-26.7106720000,-65.9231330000],
[-26.7188890000,-65.9071300000],
[-26.7193900000,-65.9061500000],
[-26.7266330000,-65.8879850000],
[-26.7352770000,-65.8743490000],
[-26.7428060000,-65.8667340000],
[-26.7479360000,-65.8615580000],
[-26.7502910000,-65.8603360000],
[-26.7595050000,-65.8555920000],
[-26.7610430000,-65.8548010000],
[-26.7678570000,-65.8544080000],
